mode,epoch,iter,lr,memory,data_time,loss,time,accuracy_top-1,accuracy_top-5
train,9.0,40.0,0.00425,2456.0,0.00229,0.53487,0.08633,,
train,9.0,50.0,0.00425,2456.0,0.00215,0.4367,0.08552,,
train,9.0,60.0,0.00425,2456.0,0.00266,0.44149,0.087,,
train,9.0,70.0,0.00425,2456.0,0.00296,0.48968,0.08791,,
train,9.0,80.0,0.00425,2456.0,0.00296,0.53913,0.08785,,
train,9.0,90.0,0.00425,2456.0,0.00285,0.44249,0.08721,,
train,9.0,100.0,0.00425,2456.0,0.00281,0.43201,0.08794,,
train,9.0,110.0,0.00425,2456.0,0.00313,0.51051,0.08774,,
train,9.0,120.0,0.00425,2456.0,0.00254,0.45174,0.08695,,
train,9.0,130.0,0.00425,2456.0,0.0024,0.54511,0.08746,,
train,9.0,140.0,0.00425,2456.0,0.00337,0.51086,0.08879,,
train,9.0,150.0,0.00425,2456.0,0.00299,0.51887,0.08784,,
train,9.0,160.0,0.00425,2456.0,0.003,0.57232,0.08737,,
train,9.0,170.0,0.00425,2456.0,0.00267,0.49334,0.08799,,
train,9.0,180.0,0.00425,2456.0,0.00283,0.49362,0.08709,,
train,9.0,190.0,0.00425,2456.0,0.00302,0.50583,0.08797,,
train,9.0,200.0,0.00425,2456.0,0.00299,0.53377,0.08734,,
train,9.0,210.0,0.00425,2456.0,0.00289,0.53459,0.08753,,
train,9.0,220.0,0.00425,2456.0,0.00234,0.45428,0.08754,,
train,9.0,230.0,0.00425,2456.0,0.00227,0.52437,0.08833,,
train,9.0,240.0,0.00425,2456.0,0.00237,0.59208,0.08773,,
train,9.0,250.0,0.00425,2456.0,0.00209,0.43145,0.0835,,
train,9.0,260.0,0.00425,2456.0,0.0037,0.59003,0.08642,,
train,9.0,270.0,0.00425,2456.0,0.00311,0.52733,0.08666,,
train,9.0,280.0,0.00425,2456.0,0.00311,0.4886,0.08787,,
train,9.0,290.0,0.00425,2456.0,0.00274,0.53212,0.08515,,
train,9.0,300.0,0.00425,2456.0,0.00333,0.50186,0.08787,,
train,9.0,310.0,0.00425,2456.0,0.00299,0.59332,0.0866,,
train,9.0,320.0,0.00425,2456.0,0.00282,0.40035,0.08657,,
train,9.0,330.0,0.00425,2456.0,0.00271,0.50602,0.08655,,
train,9.0,340.0,0.00425,2456.0,0.00262,0.44253,0.0867,,
train,9.0,350.0,0.00425,2456.0,0.00242,0.4432,0.08708,,
train,9.0,360.0,0.00425,2456.0,0.00278,0.43675,0.08839,,
train,9.0,370.0,0.00425,2456.0,0.00294,0.46376,0.08846,,
train,9.0,380.0,0.00425,2456.0,0.00267,0.46782,0.08838,,
train,9.0,390.0,0.00425,2456.0,0.00301,0.49644,0.08954,,
train,9.0,400.0,0.00425,2456.0,0.00266,0.47975,0.08679,,
train,9.0,410.0,0.00425,2456.0,0.0032,0.47082,0.08751,,
train,9.0,420.0,0.00425,2456.0,0.003,0.5083,0.08643,,
train,9.0,430.0,0.00425,2456.0,0.00316,0.42833,0.08627,,
train,9.0,440.0,0.00425,2456.0,0.00303,0.50369,0.08772,,
train,9.0,450.0,0.00425,2456.0,0.00284,0.50994,0.08712,,
train,9.0,460.0,0.00425,2456.0,0.00298,0.55276,0.08777,,
train,9.0,470.0,0.00425,2456.0,0.00293,0.43219,0.08791,,
train,9.0,480.0,0.00425,2456.0,0.00287,0.42947,0.0882,,
train,9.0,490.0,0.00425,2456.0,0.00277,0.50046,0.08719,,
train,9.0,500.0,0.00425,2456.0,0.00278,0.43184,0.08608,,
train,9.0,510.0,0.00425,2456.0,0.00301,0.54858,0.08563,,
train,9.0,520.0,0.00425,2456.0,0.00291,0.46591,0.08691,,
train,9.0,530.0,0.00425,2456.0,0.00301,0.48359,0.08692,,
train,9.0,540.0,0.00425,2456.0,0.00309,0.50468,0.08794,,
train,9.0,550.0,0.00425,2456.0,0.00297,0.48485,0.08706,,
train,9.0,560.0,0.00425,2456.0,0.00295,0.52557,0.08689,,
train,9.0,570.0,0.00425,2456.0,0.00276,0.49838,0.08571,,
train,9.0,580.0,0.00425,2456.0,0.00311,0.52525,0.0874,,
train,9.0,590.0,0.00425,2456.0,0.00294,0.45102,0.08775,,
train,9.0,600.0,0.00425,2456.0,0.00329,0.43861,0.08823,,
train,9.0,610.0,0.00425,2456.0,0.00332,0.41776,0.08739,,
train,9.0,620.0,0.00425,2456.0,0.00306,0.53385,0.08898,,
train,9.0,630.0,0.00425,2456.0,0.00326,0.4309,0.08742,,
train,9.0,640.0,0.00425,2456.0,0.00304,0.5124,0.08774,,
train,9.0,650.0,0.00425,2456.0,0.00313,0.47803,0.08879,,
train,9.0,660.0,0.00425,2456.0,0.00322,0.52047,0.08841,,
train,9.0,670.0,0.00425,2456.0,0.00321,0.49857,0.08722,,
train,9.0,680.0,0.00425,2456.0,0.00302,0.51362,0.08894,,
train,9.0,690.0,0.00425,2456.0,0.00299,0.60595,0.08841,,
train,9.0,700.0,0.00425,2456.0,0.003,0.4885,0.08752,,
train,9.0,710.0,0.00425,2456.0,0.00292,0.41282,0.08808,,
train,9.0,720.0,0.00425,2456.0,0.00296,0.47636,0.08757,,
train,9.0,730.0,0.00425,2456.0,0.00295,0.4871,0.08746,,
train,9.0,740.0,0.00425,2456.0,0.00343,0.51723,0.08737,,
train,9.0,750.0,0.00425,2456.0,0.00335,0.53985,0.08797,,
train,9.0,760.0,0.00425,2456.0,0.00332,0.41982,0.08752,,
train,9.0,770.0,0.00425,2456.0,0.00342,0.48765,0.08778,,
train,9.0,780.0,0.00425,2456.0,0.00298,0.47689,0.08883,,
train,9.0,790.0,0.00425,2456.0,0.00309,0.45952,0.08838,,
train,9.0,800.0,0.00425,2456.0,0.00304,0.52976,0.08695,,
train,9.0,810.0,0.00425,2456.0,0.00307,0.50635,0.0878,,
train,9.0,820.0,0.00425,2456.0,0.0032,0.42845,0.08799,,
train,9.0,830.0,0.00425,2456.0,0.00289,0.58176,0.08644,,
train,9.0,840.0,0.00425,2456.0,0.00284,0.46711,0.08635,,
train,9.0,850.0,0.00425,2456.0,0.0033,0.50135,0.08653,,
train,9.0,860.0,0.00425,2456.0,0.00298,0.45401,0.08778,,
train,9.0,870.0,0.00425,2456.0,0.00284,0.54302,0.08603,,
train,9.0,880.0,0.00425,2456.0,0.00312,0.56446,0.08633,,
train,9.0,890.0,0.00425,2456.0,0.0032,0.5209,0.08722,,
train,9.0,900.0,0.00425,2456.0,0.00288,0.44171,0.08626,,
train,9.0,910.0,0.00425,2456.0,0.0033,0.42267,0.08667,,
train,9.0,920.0,0.00425,2456.0,0.00319,0.46193,0.08713,,
train,9.0,930.0,0.00425,2456.0,0.00321,0.58463,0.08718,,
train,9.0,940.0,0.00425,2456.0,0.00318,0.4417,0.08742,,
train,9.0,950.0,0.00425,2456.0,0.00344,0.4947,0.08771,,
train,9.0,960.0,0.00425,2456.0,0.00318,0.54833,0.08771,,
train,9.0,970.0,0.00425,2456.0,0.0033,0.46882,0.08807,,
train,9.0,980.0,0.00425,2456.0,0.00311,0.42234,0.08766,,
train,9.0,990.0,0.00425,2456.0,0.00324,0.57936,0.08627,,
train,9.0,1000.0,0.00425,2456.0,0.00308,0.47242,0.08627,,
train,9.0,1010.0,0.00425,2456.0,0.00326,0.48726,0.08589,,
train,9.0,1020.0,0.00425,2456.0,0.00325,0.44172,0.08604,,
train,9.0,1030.0,0.00425,2456.0,0.00331,0.5097,0.08635,,
train,9.0,1040.0,0.00425,2456.0,0.00323,0.46474,0.08619,,
train,9.0,1050.0,0.00425,2456.0,0.00306,0.52909,0.08688,,
train,9.0,1060.0,0.00425,2456.0,0.00321,0.46566,0.08665,,
train,9.0,1070.0,0.00425,2456.0,0.00303,0.39302,0.08684,,
train,9.0,1080.0,0.00425,2456.0,0.00329,0.46048,0.08535,,
train,9.0,1090.0,0.00425,2456.0,0.0033,0.49405,0.08506,,
train,9.0,1100.0,0.00425,2456.0,0.003,0.61076,0.08632,,
train,9.0,1110.0,0.00425,2456.0,0.00307,0.52981,0.08611,,
train,9.0,1120.0,0.00425,2456.0,0.0029,0.43591,0.08654,,
train,9.0,1130.0,0.00425,2456.0,0.0032,0.43606,0.0875,,
train,9.0,1140.0,0.00425,2456.0,0.00308,0.54424,0.08546,,
train,9.0,1150.0,0.00425,2456.0,0.00283,0.48768,0.08737,,
train,9.0,1160.0,0.00425,2456.0,0.00322,0.58513,0.08544,,
train,9.0,1170.0,0.00425,2456.0,0.00298,0.52983,0.08518,,
train,9.0,1180.0,0.00425,2456.0,0.0031,0.54651,0.08615,,
train,9.0,1190.0,0.00425,2456.0,0.00306,0.51708,0.08682,,
train,9.0,1200.0,0.00425,2456.0,0.00306,0.50361,0.08658,,
train,9.0,1210.0,0.00425,2456.0,0.00321,0.45458,0.08765,,
train,9.0,1220.0,0.00425,2456.0,0.00317,0.44162,0.08642,,
train,9.0,1230.0,0.00425,2456.0,0.00342,0.44597,0.08705,,
train,9.0,1240.0,0.00425,2456.0,0.00318,0.49237,0.08739,,
train,9.0,1250.0,0.00425,2456.0,0.00302,0.4568,0.08612,,
train,9.0,1260.0,0.00425,2456.0,0.00327,0.57762,0.08592,,
train,9.0,1270.0,0.00425,2456.0,0.00314,0.52862,0.086,,
train,9.0,1280.0,0.00425,2456.0,0.00315,0.47529,0.08575,,
train,9.0,1290.0,0.00425,2456.0,0.00339,0.47636,0.08587,,
train,9.0,1300.0,0.00425,2456.0,0.00328,0.48493,0.08573,,
train,9.0,1310.0,0.00425,2456.0,0.0031,0.47497,0.08646,,
train,9.0,1320.0,0.00425,2456.0,0.00307,0.50611,0.08599,,
train,9.0,1330.0,0.00425,2456.0,0.00309,0.48768,0.0874,,
train,9.0,1340.0,0.00425,2456.0,0.0029,0.47159,0.08641,,
train,9.0,1350.0,0.00425,2456.0,0.00286,0.49801,0.08741,,
train,9.0,1360.0,0.00425,2456.0,0.00291,0.41891,0.08759,,
train,9.0,1370.0,0.00425,2456.0,0.00309,0.52462,0.08689,,
train,9.0,1380.0,0.00425,2456.0,0.00272,0.47917,0.08792,,
train,9.0,1390.0,0.00425,2456.0,0.00232,0.48834,0.08677,,
train,9.0,1400.0,0.00425,2456.0,0.00286,0.5425,0.08636,,
train,9.0,1410.0,0.00425,2456.0,0.00372,0.53794,0.08866,,
train,9.0,1420.0,0.00425,2456.0,0.00303,0.41127,0.08719,,
train,9.0,1430.0,0.00425,2456.0,0.00292,0.42135,0.08876,,
train,9.0,1440.0,0.00425,2456.0,0.00209,0.4613,0.08714,,
train,9.0,1450.0,0.00425,2456.0,0.003,0.53477,0.08733,,
train,9.0,1460.0,0.00425,2456.0,0.00288,0.60373,0.08629,,
train,9.0,1470.0,0.00425,2456.0,0.00277,0.4557,0.08737,,
train,9.0,1480.0,0.00425,2456.0,0.00275,0.59412,0.08638,,
train,9.0,1490.0,0.00425,2456.0,0.003,0.48633,0.08798,,
train,9.0,1500.0,0.00425,2456.0,0.00294,0.52508,0.08723,,
train,9.0,1510.0,0.00425,2456.0,0.00313,0.46643,0.08708,,
train,9.0,1520.0,0.00425,2456.0,0.00297,0.45301,0.08621,,
train,9.0,1530.0,0.00425,2456.0,0.00297,0.63681,0.08653,,
train,9.0,1540.0,0.00425,2456.0,0.00308,0.46014,0.08592,,
train,9.0,1550.0,0.00425,2456.0,0.0029,0.62992,0.08585,,
train,9.0,1560.0,0.00425,2456.0,0.00293,0.45349,0.08687,,
train,10.0,10.0,0.00417,2456.0,0.21416,0.42234,0.29789,,
train,10.0,20.0,0.00417,2456.0,0.00341,0.57106,0.08609,,
train,10.0,30.0,0.00417,2456.0,0.00308,0.41696,0.08571,,
train,10.0,40.0,0.00417,2456.0,0.00286,0.45761,0.08544,,
train,10.0,50.0,0.00417,2456.0,0.00294,0.51165,0.0871,,
train,10.0,60.0,0.00417,2456.0,0.0028,0.53247,0.08616,,
train,10.0,70.0,0.00417,2456.0,0.00306,0.37612,0.08687,,
train,10.0,80.0,0.00417,2456.0,0.00233,0.4468,0.085,,
train,10.0,90.0,0.00417,2456.0,0.003,0.58866,0.08637,,
train,10.0,100.0,0.00417,2456.0,0.00329,0.4382,0.08718,,
train,10.0,110.0,0.00417,2456.0,0.00344,0.57958,0.08776,,
train,10.0,120.0,0.00417,2456.0,0.00259,0.49474,0.08621,,
train,10.0,130.0,0.00417,2456.0,0.00319,0.40543,0.08732,,
train,10.0,140.0,0.00417,2456.0,0.00307,0.49689,0.08698,,
train,10.0,150.0,0.00417,2456.0,0.00307,0.56252,0.0864,,
train,10.0,160.0,0.00417,2456.0,0.00285,0.44045,0.08585,,
train,10.0,170.0,0.00417,2456.0,0.00274,0.49583,0.08591,,
train,10.0,180.0,0.00417,2456.0,0.00321,0.62871,0.08708,,
train,10.0,190.0,0.00417,2456.0,0.00276,0.46265,0.08598,,
train,10.0,200.0,0.00417,2456.0,0.00327,0.52641,0.08684,,
train,10.0,210.0,0.00417,2456.0,0.00322,0.44236,0.08724,,
train,10.0,220.0,0.00417,2456.0,0.00277,0.37713,0.08673,,
train,10.0,230.0,0.00417,2456.0,0.00305,0.4906,0.08715,,
train,10.0,240.0,0.00417,2456.0,0.00231,0.47873,0.08601,,
train,10.0,250.0,0.00417,2456.0,0.0033,0.42836,0.08698,,
train,10.0,260.0,0.00417,2456.0,0.00304,0.48342,0.0872,,
train,10.0,270.0,0.00417,2456.0,0.00267,0.36541,0.08733,,
train,10.0,280.0,0.00417,2456.0,0.00326,0.4822,0.08731,,
train,10.0,290.0,0.00417,2456.0,0.00294,0.52708,0.08715,,
train,10.0,300.0,0.00417,2456.0,0.00343,0.54191,0.08769,,
train,10.0,310.0,0.00417,2456.0,0.00308,0.49629,0.08702,,
train,10.0,320.0,0.00417,2456.0,0.00324,0.52093,0.08687,,
train,10.0,330.0,0.00417,2456.0,0.00318,0.43103,0.08624,,
train,10.0,340.0,0.00417,2456.0,0.00302,0.47245,0.08771,,
train,10.0,350.0,0.00417,2456.0,0.00304,0.5531,0.08668,,
train,10.0,360.0,0.00417,2456.0,0.00291,0.39375,0.08789,,
train,10.0,370.0,0.00417,2456.0,0.0027,0.47263,0.08631,,
train,10.0,380.0,0.00417,2456.0,0.0029,0.46364,0.08702,,
train,10.0,390.0,0.00417,2456.0,0.00296,0.41449,0.08518,,
train,10.0,400.0,0.00417,2456.0,0.00372,0.49055,0.0871,,
train,10.0,410.0,0.00417,2456.0,0.00208,0.50717,0.0881,,
train,10.0,420.0,0.00417,2456.0,0.00205,0.39616,0.08855,,
train,10.0,430.0,0.00417,2456.0,0.00306,0.49835,0.08692,,
train,10.0,440.0,0.00417,2456.0,0.00304,0.49125,0.08799,,
train,10.0,450.0,0.00417,2456.0,0.00318,0.47707,0.08713,,
train,10.0,460.0,0.00417,2456.0,0.00344,0.52983,0.08673,,
train,10.0,470.0,0.00417,2456.0,0.00299,0.47582,0.08553,,
train,10.0,480.0,0.00417,2456.0,0.00318,0.58556,0.08691,,
train,10.0,490.0,0.00417,2456.0,0.00292,0.51717,0.08727,,
train,10.0,500.0,0.00417,2456.0,0.0026,0.5374,0.08722,,
train,10.0,510.0,0.00417,2456.0,0.00257,0.47764,0.08647,,
train,10.0,520.0,0.00417,2456.0,0.00264,0.45478,0.08667,,
train,10.0,530.0,0.00417,2456.0,0.00215,0.57857,0.08344,,
train,10.0,540.0,0.00417,2456.0,0.00375,0.43398,0.08552,,
train,10.0,550.0,0.00417,2456.0,0.00322,0.43664,0.08703,,
train,10.0,560.0,0.00417,2456.0,0.00304,0.56335,0.0877,,
train,10.0,570.0,0.00417,2456.0,0.00303,0.4659,0.08769,,
train,10.0,580.0,0.00417,2456.0,0.00295,0.505,0.0869,,
train,10.0,590.0,0.00417,2456.0,0.00308,0.4406,0.08659,,
train,10.0,600.0,0.00417,2456.0,0.0032,0.50065,0.08705,,
train,10.0,610.0,0.00417,2456.0,0.00305,0.4456,0.08773,,
train,10.0,620.0,0.00417,2456.0,0.0031,0.63983,0.08736,,
train,10.0,630.0,0.00417,2456.0,0.00303,0.57042,0.0866,,
train,10.0,640.0,0.00417,2456.0,0.00293,0.48645,0.08622,,
train,10.0,650.0,0.00417,2456.0,0.00303,0.44465,0.08639,,
train,10.0,660.0,0.00417,2456.0,0.00277,0.47166,0.08589,,
train,10.0,670.0,0.00417,2456.0,0.00326,0.38893,0.08669,,
train,10.0,680.0,0.00417,2456.0,0.00262,0.52801,0.08698,,
train,10.0,690.0,0.00417,2456.0,0.00291,0.52587,0.08713,,
train,10.0,700.0,0.00417,2456.0,0.00303,0.42112,0.08641,,
train,10.0,710.0,0.00417,2456.0,0.00303,0.52862,0.08579,,
train,10.0,720.0,0.00417,2456.0,0.00327,0.39411,0.08638,,
train,10.0,730.0,0.00417,2456.0,0.00312,0.40371,0.08665,,
train,10.0,740.0,0.00417,2456.0,0.00276,0.54534,0.08677,,
train,10.0,750.0,0.00417,2456.0,0.00294,0.4947,0.08536,,
train,10.0,760.0,0.00417,2456.0,0.00339,0.46475,0.08572,,
train,10.0,770.0,0.00417,2456.0,0.00297,0.40034,0.08671,,
train,10.0,780.0,0.00417,2456.0,0.00304,0.59412,0.08694,,
train,10.0,790.0,0.00417,2456.0,0.00232,0.50634,0.08701,,
train,10.0,800.0,0.00417,2456.0,0.00309,0.52185,0.08652,,
train,10.0,810.0,0.00417,2456.0,0.00303,0.37839,0.08721,,
train,10.0,820.0,0.00417,2456.0,0.00219,0.37288,0.08635,,
train,10.0,830.0,0.00417,2456.0,0.00243,0.45694,0.08517,,
train,10.0,840.0,0.00417,2456.0,0.0029,0.44319,0.08568,,
train,10.0,850.0,0.00417,2456.0,0.00295,0.38002,0.08513,,
train,10.0,860.0,0.00417,2456.0,0.00354,0.5431,0.08641,,
train,10.0,870.0,0.00417,2456.0,0.00278,0.51898,0.0854,,
train,10.0,880.0,0.00417,2456.0,0.00308,0.59851,0.08539,,
train,10.0,890.0,0.00417,2456.0,0.0032,0.49615,0.08456,,
train,10.0,900.0,0.00417,2456.0,0.0031,0.50519,0.08516,,
train,10.0,910.0,0.00417,2456.0,0.00292,0.53271,0.0862,,
train,10.0,920.0,0.00417,2456.0,0.0029,0.52432,0.08634,,
train,10.0,930.0,0.00417,2456.0,0.00315,0.52578,0.08647,,
train,10.0,940.0,0.00417,2456.0,0.00362,0.3973,0.08645,,
train,10.0,950.0,0.00417,2456.0,0.00332,0.58645,0.0872,,
train,10.0,960.0,0.00417,2456.0,0.00297,0.38228,0.08727,,
train,10.0,970.0,0.00417,2456.0,0.00311,0.42516,0.08645,,
train,10.0,980.0,0.00417,2456.0,0.00333,0.5528,0.08714,,
train,10.0,990.0,0.00417,2456.0,0.00294,0.45911,0.08698,,
train,10.0,1000.0,0.00417,2456.0,0.00345,0.45495,0.08783,,
train,10.0,1010.0,0.00417,2456.0,0.0031,0.53034,0.08604,,
train,10.0,1020.0,0.00417,2456.0,0.00337,0.37682,0.08575,,
train,10.0,1030.0,0.00417,2456.0,0.00287,0.51842,0.08613,,
train,10.0,1040.0,0.00417,2456.0,0.00335,0.47844,0.08694,,
train,10.0,1050.0,0.00417,2456.0,0.00318,0.50079,0.08654,,
train,10.0,1060.0,0.00417,2456.0,0.00307,0.50834,0.0864,,
train,10.0,1070.0,0.00417,2456.0,0.00271,0.48384,0.08724,,
train,10.0,1080.0,0.00417,2456.0,0.00252,0.47082,0.08682,,
train,10.0,1090.0,0.00417,2456.0,0.00303,0.4314,0.08799,,
train,10.0,1100.0,0.00417,2456.0,0.00353,0.41612,0.08725,,
train,10.0,1110.0,0.00417,2456.0,0.00292,0.42271,0.08499,,
train,10.0,1120.0,0.00417,2456.0,0.00314,0.5082,0.0873,,
train,10.0,1130.0,0.00417,2456.0,0.00301,0.50498,0.08553,,
train,10.0,1140.0,0.00417,2456.0,0.0031,0.47678,0.08718,,
train,10.0,1150.0,0.00417,2456.0,0.00285,0.52045,0.08662,,
train,10.0,1160.0,0.00417,2456.0,0.003,0.43461,0.08532,,
train,10.0,1170.0,0.00417,2456.0,0.00343,0.53465,0.08678,,
train,10.0,1180.0,0.00417,2456.0,0.00317,0.48421,0.08767,,
train,10.0,1190.0,0.00417,2456.0,0.00289,0.53674,0.08685,,
train,10.0,1200.0,0.00417,2456.0,0.00266,0.46798,0.08694,,
train,10.0,1210.0,0.00417,2456.0,0.00355,0.52418,0.08713,,
train,10.0,1220.0,0.00417,2456.0,0.00302,0.47713,0.08821,,
train,10.0,1230.0,0.00417,2456.0,0.00323,0.45647,0.08862,,
train,10.0,1240.0,0.00417,2456.0,0.00352,0.48156,0.08625,,
train,10.0,1250.0,0.00417,2456.0,0.00299,0.44944,0.08816,,
train,10.0,1260.0,0.00417,2456.0,0.00263,0.39597,0.08739,,
train,10.0,1270.0,0.00417,2456.0,0.00336,0.42597,0.08682,,
train,10.0,1280.0,0.00417,2456.0,0.00289,0.53579,0.08775,,
train,10.0,1290.0,0.00417,2456.0,0.00276,0.43853,0.087,,
train,10.0,1300.0,0.00417,2456.0,0.00325,0.45432,0.08841,,
train,10.0,1310.0,0.00417,2456.0,0.0033,0.49828,0.08733,,
train,10.0,1320.0,0.00417,2456.0,0.00314,0.3956,0.08629,,
train,10.0,1330.0,0.00417,2456.0,0.00289,0.55407,0.08649,,
train,10.0,1340.0,0.00417,2456.0,0.00315,0.50384,0.08639,,
train,10.0,1350.0,0.00417,2456.0,0.00298,0.54102,0.0867,,
train,10.0,1360.0,0.00417,2456.0,0.0034,0.47799,0.08641,,
train,10.0,1370.0,0.00417,2456.0,0.00302,0.5517,0.08671,,
train,10.0,1380.0,0.00417,2456.0,0.00298,0.50301,0.08649,,
train,10.0,1390.0,0.00417,2456.0,0.00324,0.41924,0.08711,,
train,10.0,1400.0,0.00417,2456.0,0.00302,0.53751,0.08647,,
train,10.0,1410.0,0.00417,2456.0,0.00304,0.48401,0.08719,,
train,10.0,1420.0,0.00417,2456.0,0.00285,0.4023,0.08735,,
train,10.0,1430.0,0.00417,2456.0,0.00271,0.42759,0.08711,,
train,10.0,1440.0,0.00417,2456.0,0.00282,0.52076,0.08724,,
train,10.0,1450.0,0.00417,2456.0,0.0026,0.47651,0.08664,,
train,10.0,1460.0,0.00417,2456.0,0.00302,0.46371,0.08677,,
train,10.0,1470.0,0.00417,2456.0,0.00287,0.43418,0.08593,,
train,10.0,1480.0,0.00417,2456.0,0.00313,0.56054,0.08582,,
train,10.0,1490.0,0.00417,2456.0,0.003,0.45354,0.08617,,
train,10.0,1500.0,0.00417,2456.0,0.00344,0.50419,0.08641,,
train,10.0,1510.0,0.00417,2456.0,0.00318,0.54329,0.08603,,
train,10.0,1520.0,0.00417,2456.0,0.00326,0.53195,0.08677,,
train,10.0,1530.0,0.00417,2456.0,0.00313,0.49312,0.08593,,
train,10.0,1540.0,0.00417,2456.0,0.00333,0.48689,0.08682,,
train,10.0,1550.0,0.00417,2456.0,0.00294,0.5381,0.08719,,
train,10.0,1560.0,0.00417,2456.0,0.00354,0.4704,0.08665,,
